/////////////////////////////////////

Item List
2019/10/18 01:29:57

/////////////////////////////////////

ID,RegisterName,UnlocalizedName,MaxDamage,MaxStackSize
4647,customnpcs:npcHarp,item.npcHarp,0,1
4648,customnpcs:npcGuitar,item.npcGuitar,0,1
4649,customnpcs:npcFrenchHorn,item.npcFrenchHorn,0,1
4650,customnpcs:npcOcarina,item.npcOcarina,0,1
4651,customnpcs:npcClarinet,item.npcClarinet,0,1
4652,customnpcs:npcWoodenGun,item.npcWoodenGun,59,1
4653,customnpcs:npcWoodenBullet,item.npcWoodenBullet,0,64
4654,customnpcs:npcStoneGun,item.npcStoneGun,131,1
4655,customnpcs:npcStoneBullet,item.npcStoneBullet,0,64
4656,customnpcs:npcIronGun,item.npcIronGun,250,1
4657,customnpcs:npcIronBullet,item.npcIronBullet,0,64
4658,customnpcs:npcGoldGun,item.npcGoldGun,32,1
4659,customnpcs:npcGoldenBullet,item.npcGoldenBullet,0,64
4660,customnpcs:npcDiamondGun,item.npcDiamondGun,1561,1
4661,customnpcs:npcDiamondBullet,item.npcDiamondBullet,0,64
4662,customnpcs:npcBronzeGun,item.npcBronzeGun,170,1
4663,customnpcs:npcBronzeBullet,item.npcBronzeBullet,0,64
4664,customnpcs:npcEmeraldGun,item.npcEmeraldGun,1000,1
4665,customnpcs:npcEmeraldBullet,item.npcEmeraldBullet,0,64
4666,customnpcs:npcMachineGun,item.npcMachineGun,80,1
4667,customnpcs:npcBlackBullet,item.npcBlackBullet,0,64
4668,customnpcs:npcWoodenTrident,item.npcWoodenTrident,59,1
4669,customnpcs:npcStoneTrident,item.npcStoneTrident,131,1
4670,customnpcs:npcIronTrident,item.npcIronTrident,250,1
4671,customnpcs:npcGoldTrident,item.npcGoldTrident,32,1
4672,customnpcs:npcDiamondTrident,item.npcDiamondTrident,1561,1
4673,customnpcs:npcBronzeTrident,item.npcBronzeTrident,170,1
4674,customnpcs:npcEmeraldTrident,item.npcEmeraldTrident,1000,1
4675,customnpcs:npcCursedTrident,item.npcCursedTrident,1000,1
4676,customnpcs:npcDemonicTrident,item.npcDemonicTrident,100,1
4677,customnpcs:npcFrostTrident,item.npcFrostTrident,59,1
4678,customnpcs:npcNatureSpell,item.npcNatureSpell,0,64
4679,customnpcs:npcArcaneSpell,item.npcArcaneSpell,0,64
4680,customnpcs:npcLightningSpell,item.npcLightningSpell,0,64
4681,customnpcs:npcIceSpell,item.npcIceSpell,0,64
4682,customnpcs:npcFireSpell,item.npcFireSpell,0,64
4683,customnpcs:npcDarkSpell,item.npcDarkSpell,0,64
4684,customnpcs:npcHolySpell,item.npcHolySpell,0,64
4685,customnpcs:npcOrb,item.npcOrb,0,64
4686,customnpcs:npcMana,item.npcMana,0,64
4687,customnpcs:npcBrokenOrb,item.npcBrokenOrb,0,64
4688,customnpcs:npcKunai,item.npcKunai,250,1
4689,customnpcs:npcReverseKunai,item.npcReverseKunai,250,1
4690,customnpcs:npcShuriken,item.npcShuriken,0,64
4691,customnpcs:npcGiantShuriken,item.npcGiantShuriken,0,64
4692,customnpcs:npcKatana,item.npcKatana,250,1
4693,customnpcs:npcKukri,item.npcKukri,250,1
4694,customnpcs:npcBronzeSword,item.npcBronzeSword,170,1
4695,customnpcs:npcEmeraldSword,item.npcEmeraldSword,1000,1
4696,customnpcs:npcDemonicSword,item.npcDemonicSword,100,1
4697,customnpcs:npcFrostSword,item.npcFrostSword,59,1
4698,customnpcs:npcGolfClub,item.npcGolfClub,250,1
4699,customnpcs:npcMagicWand,item.npcMagicWand,0,1
4700,customnpcs:npcChickenSword,item.npcChickenSword,0,1
4701,customnpcs:npcHandCuffs,item.npcHandCuffs,0,1
4702,customnpcs:npcHammer,item.npcHammer,131,1
4703,customnpcs:npcBaseballBat,item.npcBaseballBat,250,1
4704,customnpcs:npcLeadPipe,item.npcLeadPipe,250,1
4705,customnpcs:npcCleaver,item.npcCleaver,250,1
4706,customnpcs:npcSaber,item.npcSaber,250,1
4707,customnpcs:npcHockeyStick,item.npcHockeyStick,250,1
4708,customnpcs:npcSledgeHammer,item.npcSledgeHammer,250,1
4709,customnpcs:npcBrokenBottle,item.npcBrokenBottle,250,1
4710,customnpcs:npcCombatKnive,item.npcCombatKnive,131,1
4711,customnpcs:npcMacuahuitl,item.npcMacuahuitl,250,1
4712,customnpcs:npcBoStaff,item.npcBoStaff,250,1
4713,customnpcs:npcSaiBlade,item.npcSaiBlade,250,1
4714,customnpcs:npcSlingshot,item.npcSlingshot,384,1
4715,customnpcs:npcMusket,item.npcMusket,129,1
4716,customnpcs:npcLeafBlade,item.npcLeafBlade,250,1
4717,customnpcs:npcCrossbow,item.npcCrossbow,129,1
4718,customnpcs:npcCrossBolt,item.npcCrossBolt,0,64
4719,customnpcs:npcBatton,item.npcBatton,131,1
4720,customnpcs:npcGunChainsaw,item.npcGunChainsaw,1561,1
4721,customnpcs:npcRapier,item.npcRapier,250,1
4722,customnpcs:npcCrowbar,item.npcCrowbar,250,1
4723,customnpcs:npcPipeWrench,item.npcPipeWrench,250,1
4724,customnpcs:npcSwissArmyKnife,item.npcSwissArmyKnife,250,1
4725,customnpcs:npcWrench,item.npcWrench,250,1
4726,customnpcs:npcExcalibur,item.npcExcalibur,1561,1
4727,customnpcs:npcWoodenShield,item.npcWoodenShield,59,1
4728,customnpcs:npcStoneShield,item.npcStoneShield,131,1
4729,customnpcs:npcIronShield,item.npcIronShield,250,1
4730,customnpcs:npcGoldenShield,item.npcGoldenShield,32,1
4731,customnpcs:npcDiaShield,item.npcDiaShield,1561,1
4732,customnpcs:npcBronzeShield,item.npcBronzeShield,170,1
4733,customnpcs:npcEmeraldShield,item.npcEmeraldShield,1000,1
4734,customnpcs:npcDemonicShield,item.npcDemonicShield,100,1
4735,customnpcs:npcFrostShield,item.npcFrostShield,59,1
4736,customnpcs:npcFullWoodenShield,item.npcFullWoodenShield,59,1
4737,customnpcs:npcFullStoneShield,item.npcFullStoneShield,131,1
4738,customnpcs:npcFullIronShield,item.npcFullIronShield,250,1
4739,customnpcs:npcFullGoldenShield,item.npcFullGoldenShield,32,1
4740,customnpcs:npcFullDiaShield,item.npcFullDiaShield,1561,1
4741,customnpcs:npcFullBronzeShield,item.npcFullBronzeShield,170,1
4742,customnpcs:npcFullEmeraldShield,item.npcFullEmeraldShield,1000,1
4743,customnpcs:npcHeaterShield,item.npcHeaterShield,250,1
4744,customnpcs:npcCryscentShield,item.npcCryscentShield,250,1
4745,customnpcs:npcScutumShield,item.npcScutumShield,250,1
4746,customnpcs:npcTowerShield,item.npcTowerShield,250,1
4747,customnpcs:npcWoodenSpear,item.npcWoodenSpear,59,1
4748,customnpcs:npcStoneSpear,item.npcStoneSpear,131,1
4749,customnpcs:npcIronSpear,item.npcIronSpear,250,1
4750,customnpcs:npcGoldenSpear,item.npcGoldenSpear,32,1
4751,customnpcs:npcDiamondSpear,item.npcDiamondSpear,1561,1
4752,customnpcs:npcBronzeSpear,item.npcBronzeSpear,170,1
4753,customnpcs:npcEmeraldSpear,item.npcEmeraldSpear,1000,1
4754,customnpcs:npcDemonicSpear,item.npcDemonicSpear,100,1
4755,customnpcs:npcFrostSpear,item.npcFrostSpear,59,1
4756,customnpcs:npcWoodenHalberd,item.npcWoodenHalberd,59,1
4757,customnpcs:npcStoneHalberd,item.npcStoneHalberd,131,1
4758,customnpcs:npcIronHalberd,item.npcIronHalberd,250,1
4759,customnpcs:npcGoldenHalberd,item.npcGoldenHalberd,32,1
4760,customnpcs:npcDiamondHalberd,item.npcDiamondHalberd,1561,1
4761,customnpcs:npcBronzeHalberd,item.npcBronzeHalberd,170,1
4762,customnpcs:npcEmeraldHalberd,item.npcEmeraldHalberd,1000,1
4763,customnpcs:npcDemonicHalberd,item.npcDemonicHalberd,100,1
4764,customnpcs:npcFrostHalberd,item.npcFrostHalberd,59,1
4765,customnpcs:npcWoodenBattleAxe,item.npcWoodenBattleAxe,59,1
4766,customnpcs:npcStoneBattleAxe,item.npcStoneBattleAxe,131,1
4767,customnpcs:npcIronBattleAxe,item.npcIronBattleAxe,250,1
4768,customnpcs:npcGoldenBattleAxe,item.npcGoldenBattleAxe,32,1
4769,customnpcs:npcDiamondBattleAxe,item.npcDiamondBattleAxe,1561,1
4770,customnpcs:npcBronzeBattleAxe,item.npcBronzeBattleAxe,170,1
4771,customnpcs:npcEmeraldBattleAxe,item.npcEmeraldBattleAxe,1000,1
4772,customnpcs:npcDemonicBattleAxe,item.npcDemonicBattleAxe,100,1
4773,customnpcs:npcFrostBattleAxe,item.npcFrostBattleAxe,59,1
4774,customnpcs:npcWoodenWarhammer,item.npcWoodenWarhammer,59,1
4775,customnpcs:npcStoneWarhammer,item.npcStoneWarhammer,131,1
4776,customnpcs:npcIronWarhammer,item.npcIronWarhammer,250,1
4777,customnpcs:npcGoldenWarhammer,item.npcGoldenWarhammer,32,1
4778,customnpcs:npcDiamondWarhammer,item.npcDiamondWarhammer,1561,1
4779,customnpcs:npcBronzeWarhammer,item.npcBronzeWarhammer,170,1
4780,customnpcs:npcEmeraldWarhammer,item.npcEmeraldWarhammer,1000,1
4781,customnpcs:npcDemonicWarhammer,item.npcDemonicWarhammer,100,1
4782,customnpcs:npcFrostWarhammer,item.npcFrostWarhammer,59,1
4783,customnpcs:npcWoodenMace,item.npcWoodenMace,59,1
4784,customnpcs:npcStoneMace,item.npcStoneMace,131,1
4785,customnpcs:npcIronMace,item.npcIronMace,250,1
4786,customnpcs:npcGoldenMace,item.npcGoldenMace,32,1
4787,customnpcs:npcDiamondMace,item.npcDiamondMace,1561,1
4788,customnpcs:npcBronzeMace,item.npcBronzeMace,170,1
4789,customnpcs:npcEmeraldMace,item.npcEmeraldMace,1000,1
4790,customnpcs:npcDemonicMace,item.npcDemonicMace,100,1
4791,customnpcs:npcFrostMace,item.npcFrostMace,59,1
4792,customnpcs:npcWoodenDagger,item.npcWoodenDagger,59,1
4793,customnpcs:npcWoodenReversedDagger,item.npcWoodenReversedDagger,59,1
4794,customnpcs:npcStoneDagger,item.npcStoneDagger,131,1
4795,customnpcs:npcStoneReversedDagger,item.npcStoneReversedDagger,131,1
4796,customnpcs:npcIronDagger,item.npcIronDagger,250,1
4797,customnpcs:npcIronReversedDagger,item.npcIronReversedDagger,250,1
4798,customnpcs:npcGoldenDagger,item.npcGoldenDagger,32,1
4799,customnpcs:npcGoldenReversedDagger,item.npcGoldenReversedDagger,32,1
4800,customnpcs:npcDiamondDagger,item.npcDiamondDagger,1561,1
4801,customnpcs:npcDiamondReversedDagger,item.npcDiamondReversedDagger,1561,1
4802,customnpcs:npcBronzeDagger,item.npcBronzeDagger,170,1
4803,customnpcs:npcBronzeReversedDagger,item.npcBronzeReversedDagger,170,1
4804,customnpcs:npcEmeraldDagger,item.npcEmeraldDagger,1000,1
4805,customnpcs:npcEmeraldReversedDagger,item.npcEmeraldReversedDagger,1000,1
4806,customnpcs:npcDemonicDagger,item.npcDemonicDagger,100,1
4807,customnpcs:npcDemonicReversedDagger,item.npcDemonicReversedDagger,100,1
4808,customnpcs:npcFrostDagger,item.npcFrostDagger,59,1
4809,customnpcs:npcFrostReversedDagger,item.npcFrostReversedDagger,59,1
4810,customnpcs:npcNinjaClaw,item.npcNinjaClaw,250,1
4811,customnpcs:npcSteelClaw,item.npcSteelClaw,250,1
4812,customnpcs:npcBearClaw,item.npcBearClaw,250,1
4813,customnpcs:npcKatar,item.npcKatar,250,1
4814,customnpcs:npcWoodenStaff,item.npcWoodenStaff,0,1
4815,customnpcs:npcStoneStaff,item.npcStoneStaff,0,1
4816,customnpcs:npcIronStaff,item.npcIronStaff,0,1
4817,customnpcs:npcGoldenStaff,item.npcGoldenStaff,0,1
4818,customnpcs:npcDiamondStaff,item.npcDiamondStaff,0,1
4819,customnpcs:npcBronzeStaff,item.npcBronzeStaff,0,1
4820,customnpcs:npcEmeraldStaff,item.npcEmeraldStaff,0,1
4821,customnpcs:npcDemonicStaff,item.npcDemonicStaff,0,1
4822,customnpcs:npcFrostStaff,item.npcFrostStaff,0,1
4823,customnpcs:npcElementalStaff,item.npcElementalStaff,0,1
4824,customnpcs:npcWoodenScythe,item.npcWoodenScythe,59,1
4825,customnpcs:npcStoneScythe,item.npcStoneScythe,131,1
4826,customnpcs:npcIronScythe,item.npcIronScythe,250,1
4827,customnpcs:npcGoldenScythe,item.npcGoldenScythe,32,1
4828,customnpcs:npcDiamondScythe,item.npcDiamondScythe,1561,1
4829,customnpcs:npcEmeraldScythe,item.npcEmeraldScythe,1000,1
4830,customnpcs:npcBronzeScythe,item.npcBronzeScythe,170,1
4831,customnpcs:npcDemonicScythe,item.npcDemonicScythe,100,1
4832,customnpcs:npcFrostScythe,item.npcFrostScythe,59,1
4833,customnpcs:npcWoodenGlaive,item.npcWoodenGlaive,59,1
4834,customnpcs:npcStoneGlaive,item.npcStoneGlaive,131,1
4835,customnpcs:npcIronGlaive,item.npcIronGlaive,250,1
4836,customnpcs:npcGoldenGlaive,item.npcGoldenGlaive,32,1
4837,customnpcs:npcDiamondGlaive,item.npcDiamondGlaive,1561,1
4838,customnpcs:npcBronzeGlaive,item.npcBronzeGlaive,170,1
4839,customnpcs:npcEmeraldGlaive,item.npcEmeraldGlaive,1000,1
4840,customnpcs:npcDemonicGlaive,item.npcDemonicGlaive,100,1
4841,customnpcs:npcFrostGlaive,item.npcFrostGlaive,59,1
4842,customnpcs:npcWoodenBroadsword,item.npcWoodenBroadsword,59,1
4843,customnpcs:npcStoneBroadsword,item.npcStoneBroadsword,131,1
4844,customnpcs:npcIronBroadsword,item.npcIronBroadsword,250,1
4845,customnpcs:npcGoldenBroadsword,item.npcGoldenBroadsword,32,1
4846,customnpcs:npcDiamondBroadsword,item.npcDiamondBroadsword,1561,1
4847,customnpcs:npcBronzeBroadsword,item.npcBronzeBroadsword,170,1
4848,customnpcs:npcEmeraldBroadsword,item.npcEmeraldBroadsword,1000,1
4849,customnpcs:npcDemonicBroadsword,item.npcDemonicBroadsword,100,1
4850,customnpcs:npcFrostBroadsword,item.npcFrostBroadsword,59,1
4851,customnpcs:npcCowleatherHead,item.npcCowleatherHead,165,1
4852,customnpcs:npcCowleatherChest,item.npcCowleatherChest,240,1
4853,customnpcs:npcCowleatherLegs,item.npcCowleatherLegs,225,1
4854,customnpcs:npcCowleatherBoots,item.npcCowleatherBoots,195,1
4855,customnpcs:npcNanorumHead,item.npcNanorumHead,165,1
4856,customnpcs:npcNanorumChest,item.npcNanorumChest,240,1
4857,customnpcs:npcNanorumLegs,item.npcNanorumLegs,225,1
4858,customnpcs:npcNanorumBoots,item.npcNanorumBoots,195,1
4859,customnpcs:npcTacticalHead,item.npcTacticalHead,165,1
4860,customnpcs:npcTacticalChest,item.npcTacticalChest,240,1
4861,customnpcs:npcFullLeatherHead,item.npcFullLeatherHead,165,1
4862,customnpcs:npcFullLeatherChest,item.npcFullLeatherChest,240,1
4863,customnpcs:npcFullIronHead,item.npcFullIronHead,165,1
4864,customnpcs:npcFullIronChest,item.npcFullIronChest,240,1
4865,customnpcs:npcFullGoldHead,item.npcFullGoldHead,77,1
4866,customnpcs:npcFullGoldChest,item.npcFullGoldChest,112,1
4867,customnpcs:npcFullDiamondHead,item.npcFullDiamondHead,363,1
4868,customnpcs:npcFullDiamondChest,item.npcFullDiamondChest,528,1
4869,customnpcs:npcFullBronzeHead,item.npcFullBronzeHead,165,1
4870,customnpcs:npcFullBronzeChest,item.npcFullBronzeChest,240,1
4871,customnpcs:npcFullBronzeLeggings,item.npcFullBronzeLeggings,225,1
4872,customnpcs:npcFullBronzeBoots,item.npcFullBronzeBoots,195,1
4873,customnpcs:npcFullEmeraldHead,item.npcFullEmeraldHead,363,1
4874,customnpcs:npcFullEmeraldChest,item.npcFullEmeraldChest,528,1
4875,customnpcs:npcFullEmeraldLeggings,item.npcFullEmeraldLeggings,495,1
4876,customnpcs:npcFullEmeraldBoots,item.npcFullEmeraldBoots,429,1
4877,customnpcs:npcFullWoodenHead,item.npcFullWoodenHead,165,1
4878,customnpcs:npcFullWoodenChest,item.npcFullWoodenChest,240,1
4879,customnpcs:npcFullWoodenLeggings,item.npcFullWoodenLeggings,225,1
4880,customnpcs:npcFullWoodenBoots,item.npcFullWoodenBoots,195,1
4881,customnpcs:npcTuxedoChest,item.npcTuxedoChest,240,1
4882,customnpcs:npcTuxedoPants,item.npcTuxedoPants,225,1
4883,customnpcs:npcTuxedoBottom,item.npcTuxedoBottom,195,1
4884,customnpcs:npcWizardHead,item.npcWizardHead,165,1
4885,customnpcs:npcWizardChest,item.npcWizardChest,240,1
4886,customnpcs:npcWizardPants,item.npcWizardPants,225,1
4887,customnpcs:npcAssassinHead,item.npcAssassinHead,165,1
4888,customnpcs:npcAssassinChest,item.npcAssassinChest,240,1
4889,customnpcs:npcAssassinLeggings,item.npcAssassinLeggings,225,1
4890,customnpcs:npcAssassinBoots,item.npcAssassinBoots,195,1
4891,customnpcs:npcSoldierHead,item.npcSoldierHead,165,1
4892,customnpcs:npcSoldierChest,item.npcSoldierChest,240,1
4893,customnpcs:npcSoldierLegs,item.npcSoldierLegs,225,1
4894,customnpcs:npcSoldierBottom,item.npcSoldierBottom,195,1
4895,customnpcs:npcX407Head,item.npcX407Head,363,1
4896,customnpcs:npcX407Chest,item.npcX407Chest,528,1
4897,customnpcs:npcX407Legs,item.npcX407Legs,495,1
4898,customnpcs:npcX407Boots,item.npcX407Boots,429,1
4899,customnpcs:npcCommissarHead,item.npcCommissarHead,77,1
4900,customnpcs:npcCommissarChest,item.npcCommissarChest,112,1
4901,customnpcs:npcCommissarLegs,item.npcCommissarLegs,105,1
4902,customnpcs:npcCommissarBottom,item.npcCommissarBottom,91,1
4903,customnpcs:npcInfantryHelmet,item.npcInfantryHelmet,165,1
4904,customnpcs:npcOfficerChest,item.npcOfficerChest,528,1
4905,customnpcs:npcCrown2,item.npcCrown2,363,1
4906,customnpcs:npcCrown,item.npcCrown,363,1
4907,customnpcs:npcPaperCrown,item.npcPaperCrown,55,1
4908,customnpcs:npcNinjaHead,item.npcNinjaHead,165,1
4909,customnpcs:npcNinjaChest,item.npcNinjaChest,240,1
4910,customnpcs:npcNinjaPants,item.npcNinjaPants,225,1
4911,customnpcs:npcChainSkirt,item.npcChainSkirt,225,1
4912,customnpcs:npcLeatherSkirt,item.npcLeatherSkirt,75,1
4913,customnpcs:npcGoldSkirt,item.npcGoldSkirt,105,1
4914,customnpcs:npcIronSkirt,item.npcIronSkirt,225,1
4915,customnpcs:npcDiamondSkirt,item.npcDiamondSkirt,495,1
4916,customnpcs:npcCoinWooden,item.npcCoinWooden,0,64
4917,customnpcs:npcCoinStone,item.npcCoinStone,0,64
4918,customnpcs:npcCoinBronze,item.npcCoinBronze,0,64
4919,customnpcs:npcCoinIron,item.npcCoinIron,0,64
4920,customnpcs:npcCoinGold,item.npcCoinGold,0,64
4921,customnpcs:npcCoinDiamond,item.npcCoinDiamond,0,64
4922,customnpcs:npcCoinEmerald,item.npcCoinEmerald,0,64
4923,customnpcs:npcAncientCoin,item.npcAncientCoin,0,64
4924,customnpcs:npcLetter,item.npcLetter,0,64
4925,customnpcs:npcPlans,item.npcPlans,0,64
4926,customnpcs:npcSatchel,item.npcSatchel,0,64
4927,customnpcs:npcBag,item.npcBag,0,64
4928,customnpcs:npcCrystal,item.npcCrystal,0,64
4929,customnpcs:npcSeveredEar,item.npcSeveredEar,0,64
4930,customnpcs:npcPhone,item.npcPhone,0,64
4931,customnpcs:npcBanditMask,item.npcBanditMask,165,64
4932,customnpcs:npcBrokenArrow,item.npcBrokenArrow,0,64
4933,customnpcs:npcEarthElement,item.npcEarthElement,0,64
4934,customnpcs:npcWaterElement,item.npcWaterElement,0,64
4935,customnpcs:npcFireElement,item.npcFireElement,0,64
4936,customnpcs:npcAirElement,item.npcAirElement,0,64
4937,customnpcs:npcCarKey,item.npcCarKey,0,64
4938,customnpcs:npcKey,item.npcKey,0,64
4939,customnpcs:npcKey2,item.npcKey2,0,64
4940,customnpcs:npcPendant,item.npcPendant,0,64
4941,customnpcs:npcBlueprint,item.npcBlueprint,0,64
4942,customnpcs:npcRing,item.npcRing,0,64
4943,customnpcs:npcSkull,item.npcSkull,0,64
4944,customnpcs:npcSaphire,item.npcSaphire,0,64
4945,customnpcs:npcRuby,item.npcRuby,0,64
4946,customnpcs:npcAmethyst,item.npcAmethyst,0,64
4947,customnpcs:npcBronzeIngot,item.npcBronzeIngot,0,64
4948,customnpcs:npcDemonicIngot,item.npcDemonicIngot,0,64
4949,customnpcs:npcAncientScroll,item.npcAncientScroll,0,64
4950,customnpcs:npcArtifact,item.npcArtifact,0,64
4951,customnpcs:npcLocket,item.npcLocket,0,64
4952,customnpcs:npcSilk,item.npcSilk,0,64
4953,customnpcs:npcStatuette,item.npcStatuette,0,64
4954,customnpcs:npcTablet,item.npcTablet,0,64
4955,roadstuff:itemBitumen,item.bitumen,0,64
4956,roadstuff:itemIronPart,item.ironPart,0,64
4957,roadstuff:itemPaint,item.paint,0,64
4958,Railcraft:fluid.creosote.bucket,item.railcraft.fluid.creosote.bucket,0,1
4959,Railcraft:fluid.creosote.bottle,item.railcraft.fluid.creosote.bottle,0,16
4960,Railcraft:fluid.creosote.can,item.railcraft.fluid.creosote.can,0,16
4961,Railcraft:fluid.creosote.cell,item.railcraft.fluid.creosote.cell,0,16
4962,Railcraft:fluid.creosote.wax,item.railcraft.fluid.creosote.wax,0,16
4963,Railcraft:fluid.creosote.refactory,item.railcraft.fluid.creosote.refactory,0,16
4964,Railcraft:fluid.steam.bottle,item.railcraft.fluid.steam.bottle,0,1
4965,Railcraft:tool.crowbar,item.railcraft.tool.crowbar,250,1
4966,Railcraft:tool.crowbar.reinforced,item.railcraft.tool.crowbar.reinforced,500,1
4967,Railcraft:tool.magnifying.glass,item.railcraft.tool.magnifying.glass,0,1
4968,Railcraft:armor.goggles,item.railcraft.armor.goggles,220,1
4969,Railcraft:part.circuit,item.railcraft.part.circuit,0,64
4970,Railcraft:tool.steel.shears,item.railcraft.tool.steel.shears,500,1
4971,Railcraft:tool.steel.sword,item.railcraft.tool.steel.sword,500,1
4972,Railcraft:tool.steel.shovel,item.railcraft.tool.steel.shovel,500,1
4973,Railcraft:tool.steel.pickaxe,item.railcraft.tool.steel.pickaxe,500,1
4974,Railcraft:tool.steel.axe,item.railcraft.tool.steel.axe,500,1
4975,Railcraft:tool.steel.hoe,item.railcraft.tool.steel.hoe,500,1
4976,Railcraft:armor.steel.helmet,item.railcraft.armor.steel.helmet,275,1
4977,Railcraft:armor.steel.plate,item.railcraft.armor.steel.plate,400,1
4978,Railcraft:armor.steel.legs,item.railcraft.armor.steel.legs,375,1
4979,Railcraft:armor.steel.boots,item.railcraft.armor.steel.boots,325,1
4980,Railcraft:armor.overalls,item.railcraft.armor.overalls,75,1
4981,Railcraft:nugget,item.railcraft.nugget,0,64
4982,Railcraft:ingot,item.railcraft.ingot,0,64
4983,Railcraft:part.railbed,item.railcraft.part.railbed,0,64
4984,Railcraft:part.tie,item.railcraft.part.tie,0,64
4985,Railcraft:part.rebar,item.railcraft.part.rebar,0,64
4986,Railcraft:part.rail,item.railcraft.part.rail,0,64
4987,Railcraft:fuel.coke,item.railcraft.fuel.coke,0,64
4988,Railcraft:part.plate,item.railcraft.part.plate,0,64
4989,Railcraft:dust,item.railcraft.dust,0,64
4990,Railcraft:part.gear,item.railcraft.part.gear,0,64
4991,Railcraft:cart.tnt.wood,item.railcraft.cart.tnt.wood,0,3
4992,Railcraft:cart.work,item.railcraft.cart.work,0,3
4993,Railcraft:tool.surveyor,item.railcraft.tool.surveyor,0,1
4994,Railcraft:tool.signal.tuner,item.railcraft.tool.signal.tuner,0,1
4995,Railcraft:tool.signal.label,item.railcraft.tool.signal.label,0,64
4996,Railcraft:part.signal.lamp,item.railcraft.part.signal.lamp,0,64
4997,Railcraft:part.bleached.clay,item.railcraft.part.bleached.clay,0,64
4998,Railcraft:cart.bore,item.railcraft.cart.bore,0,1
4999,Railcraft:borehead.diamond,item.railcraft.borehead.diamond,6000,1
5000,Railcraft:borehead.steel,item.railcraft.borehead.steel,3000,1
5001,Railcraft:borehead.iron,item.railcraft.borehead.iron,1500,1
5002,Railcraft:cart.track.relayer,item.railcraft.cart.track.relayer,0,3
5003,Railcraft:cart.undercutter,item.railcraft.cart.undercutter,0,3
5004,Railcraft:cart.track.layer,item.railcraft.cart.track.layer,0,3
5005,Railcraft:cart.track.remover,item.railcraft.cart.track.remover,0,3
5006,Railcraft:cart.tank,item.railcraft.cart.tank,0,3
5007,Railcraft:cart.cargo,item.railcraft.cart.cargo,0,3
5008,Railcraft:cart.anchor,item.railcraft.cart.anchor,0,3
5009,Railcraft:cart.anchor.personal,item.railcraft.cart.anchor.personal,0,3
5010,Railcraft:cart.anchor.admin,item.railcraft.cart.anchor.admin,0,3
5011,Railcraft:cart.pumpkin,item.railcraft.cart.pumpkin,0,3
5012,Railcraft:cart.gift,item.railcraft.cart.gift,0,3
5013,Railcraft:tool.whistle.tuner,item.railcraft.tool.whistle.tuner,250,64
5014,Railcraft:cart.loco.steam.solid,item.railcraft.cart.loco.steam.solid,0,1
5015,Railcraft:cart.loco.electric,item.railcraft.cart.loco.electric,0,1
5016,Railcraft:cart.loco.creative,item.railcraft.cart.loco.creative,0,1
5017,Railcraft:routing.table,item.railcraft.routing.table,0,64
5018,Railcraft:routing.ticket.gold,item.railcraft.routing.ticket.gold,0,64
5019,Railcraft:routing.ticket,item.railcraft.routing.ticket,0,64
5020,Railcraft:emblem,item.railcraft.emblem,0,64
5021,Railcraft:firestone.raw,item.railcraft.firestone.raw,0,1
5022,Railcraft:firestone.cut,item.railcraft.firestone.cut,0,1
5023,Railcraft:firestone.refined,item.railcraft.firestone.refined,5000,1
5024,Railcraft:firestone.cracked,item.railcraft.firestone.cracked,5000,1
5025,Railcraft:tool.electric.meter,item.railcraft.tool.electric.meter,0,1
5026,Railcraft:part.turbine.rotor,item.railcraft.part.turbine.rotor,30000,1
5027,Railcraft:part.turbine.disk,item.railcraft.part.turbine.disk,0,64
5028,Railcraft:part.turbine.blade,item.railcraft.part.turbine.blade,0,64
5029,Railcraft:cart.redstone.flux,item.railcraft.cart.redstone.flux,0,3
5030,ForgeMicroblock:microblock,item.microblock,0,64
5031,ForgeMicroblock:sawStone,item.microblock:sawStone,512,1
5032,ForgeMicroblock:sawIron,item.microblock:sawIron,1024,1
5033,ForgeMicroblock:sawDiamond,item.microblock:sawDiamond,2048,1
5034,ForgeMicroblock:stoneRod,item.microblock:stoneRod,0,64
5035,metachanger:biome_cycler,item.biome_cycler,0,64
5036,metachanger:biome_setter,item.biome_setter,0,64
5037,metachanger:meta_cycler,item.meta_cycler,0,64
5038,mfw:FerrisSeed,item.ItemFerrisSeed,0,1
5039,mfw:FerrisBasket,item.ItemFerrisBasket,0,10
5040,mfw:ItemSliceBeef,item.ItemSliceBeef,0,64
5041,mfw:ItemSlicePork,item.ItemSlicePork,0,64
5042,mfw:ItemSliceChicken,item.ItemSliceChicken,0,64
5043,mfw:ItemSyabuBeef,item.ItemSyabuBeef,0,64
5044,mfw:ItemSyabuPork,item.ItemSyabuPork,0,64
5045,mfw:ItemSyabuChicken,item.ItemSyabuChicken,0,64
5046,WR-CBE|Core:obsidianStick,item.wrcbe_core:obsidianStick,0,64
5047,WR-CBE|Core:stoneBowl,item.wrcbe_core:stoneBowl,0,64
5048,WR-CBE|Core:retherPearl,item.wrcbe_core:retherPearl,0,64
5049,WR-CBE|Core:wirelessTransceiver,item.wrcbe_core:wirelessTransceiver,0,64
5050,WR-CBE|Core:blazeTransceiver,item.wrcbe_core:blazeTransceiver,0,64
5051,WR-CBE|Core:recieverDish,item.wrcbe_core:recieverDish,0,64
